,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
52304,2019160682,3870 E 60th St,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,2,4179,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/4/2019,11:58 AM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,2.0,"3870 E 60th St64130
(39.017235, -94.538511)",Jackson,39.017235,-94.538511,588,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160682
52308,2019160990,6812 College Ave,Self Help Neighborhood Council,L,64132.0,Metro,5.0,BOT,3808,Trash / Recycling,18208,1,9171,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by Contractor South,Missed by Contractor South,9/4/2019,4:38 PM,9,2019,RESOL,N,9/5/2019,9.0,2019.0,1.0,"6812 College Ave64132
(39.002569, -94.54886)",Jackson,39.002569,-94.54885999999999,2713,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160990
529,2020030204,6027 E 16th Ter,West Blue Valley,L,64126.0,East,3.0,PHONE,30436,Trash / Recycling,18208,3,3615,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,2/28/2020,9:12 AM,2,2020,RESOL,N,3/2/2020,3.0,2020.0,3.0,"6027 E 16th Ter64126
(39.090916, -94.511126)",Jackson,39.090916,-94.511126,6609,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030204
526,2020030183,5839 Peery Ave,Sheffield,L,64126.0,East,4.0,PHONE,30436,Trash / Recycling,18208,3,3615,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,2/28/2020,8:52 AM,2,2020,RESOL,N,3/2/2020,3.0,2020.0,3.0,"5839 Peery Ave64126
(39.098219, -94.512113)",Jackson,39.098219,-94.512113,5706,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030183
52202,2019160796,4101 E 39th St,Vineyard Northwest,L,64130.0,East,3.0,PHONE,30436,Trash / Recycling,18208,91,54,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/4/2019,1:51 PM,9,2019,RESOL,Y,12/4/2019,12.0,2019.0,91.0,"4101 E 39th St64130
(39.054617, -94.536128)",Jackson,39.054617,-94.536128,30410,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160796
52199,2019160503,700 Prospect Ave,Independence Plaza,L,64124.0,East,3.0,PHONE,30436,Trash / Recycling,18208,180,2874,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/4/2019,9:42 AM,9,2019,OPEN,Y,,,,,"700 Prospect Ave64124
(39.10445, -94.551504)",Jackson,39.10445,-94.55150400000001,11665,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160503
52196,2019160866,4915 Bellefontaine Ave,North Town Fork Creek,L,64130.0,Metro,3.0,WEB,13543,Trash / Recycling,18208,6,2053,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/4/2019,3:05 PM,9,2019,RESOL,N,9/10/2019,9.0,2019.0,6.0,"4915 Bellefontaine Ave64130
(39.03653, -94.548459)",Jackson,39.03653,-94.548459,35262,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160866
52194,2019160853,5008 Walrond Ave,North Town Fork Creek,L,64130.0,Metro,3.0,WEB,13543,Trash / Recycling,18208,8,1466,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/4/2019,2:57 PM,9,2019,RESOL,N,9/12/2019,9.0,2019.0,8.0,"5008 Walrond Ave64130
(39.034979, -94.548054)",Jackson,39.034979,-94.54805400000001,35345,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160853
559,2020030408,6001 E Truman Rd,West Blue Valley,L,64126.0,East,3.0,PHONE,30436,Trash / Recycling,18208,17,327,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,2/28/2020,12:24 PM,2,2020,RESOL,N,3/16/2020,3.0,2020.0,17.0,"6001 E Truman Rd64126
(39.093589, -94.511939)",Jackson,39.093589,-94.511939,6451,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030408
544,2020030662,2019 Askew Ave,East Community Team North,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,8,1466,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Trash / Recycling - Dumping - Alley - D2,Alley - Public Works - District 2,2/28/2020,4:53 PM,2,2020,RESOL,N,3/7/2020,3.0,2020.0,8.0,"2019 Askew Ave64127
(39.086833, -94.540172)",Jackson,39.086833,-94.540172,15055,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030662
543,2020030547,5501 Swope Pkwy,North Town Fork Creek,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,5,2293,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,2/28/2020,2:44 PM,2,2020,RESOL,N,3/4/2020,3.0,2020.0,5.0,"5501 Swope Pkwy64130
(39.025864, -94.541571)",Jackson,39.025864,-94.54157099999999,37041,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030547
540,2020030537,5700 Myrtle Ave,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,19,445,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-Private Property,Private Property,2/28/2020,2:32 PM,2,2020,RESOL,Y,3/18/2020,3.0,2020.0,19.0,"5700 Myrtle Ave64130
(39.022174, -94.539585)",Jackson,39.022174,-94.539585,37248,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030537
535,2020030396,2910 E 59th St,North Town Fork Creek,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,19,445,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-Private Property,Private Property,2/28/2020,12:11 PM,2,2020,RESOL,Y,3/18/2020,3.0,2020.0,19.0,"2910 E 59th St64130
(39.019425, -94.551863)",Jackson,39.019425,-94.551863,36722,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030396
21667,2019210013,5821 Bellefontaine Ave,North Town Fork Creek,L,64130.0,Metro,5.0,WEB,13543,Trash / Recycling,18208,3,3615,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Missed by City,12/28/2019,10:31 PM,12,2019,RESOL,N,12/31/2019,12.0,2019.0,3.0,"5821 Bellefontaine Ave64130
(39.020159, -94.549566)",Jackson,39.020159,-94.549566,36831,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210013
21930,2019209798,1523 Poplar Ave,East Community Team North,L,64127.0,East,3.0,BOT,3808,Trash / Recycling,18208,6,2053,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,12/27/2019,1:26 PM,12,2019,RESOL,Y,1/2/2020,1.0,2020.0,6.0,"1523 Poplar Ave64127
(39.093113, -94.5243)",Jackson,39.093113,-94.5243,8830,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019209798
525,2020030182,5024 E 8th St,Lykins,L,64124.0,East,3.0,PHONE,30436,Trash / Recycling,18208,3,3615,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,2/28/2020,8:50 AM,2,2020,RESOL,N,3/2/2020,3.0,2020.0,3.0,"5024 E 8th St64124
(39.102778, -94.522251)",Jackson,39.102778,-94.522251,7400,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030182
52154,2019160960,4220 E 63rd St,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,5,2293,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,9/4/2019,4:19 PM,9,2019,RESOL,Y,9/9/2019,9.0,2019.0,5.0,"4220 E 63rd St64130
(39.012277, -94.536591)",Jackson,39.012277000000005,-94.536591,447,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160960
52161,2019160835,5300 Cleveland Ave,North Town Fork Creek,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,8,1466,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,9/4/2019,2:39 PM,9,2019,RESOL,Y,9/12/2019,9.0,2019.0,8.0,"5300 Cleveland Ave64130
(39.029532, -94.541507)",Jackson,39.029532,-94.541507,35665,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160835
52162,2019160421,3918 E 9th St,Lykins,L,64124.0,East,3.0,PHONE,30436,Trash / Recycling,18208,0,4266,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,9/4/2019,8:36 AM,9,2019,RESOL,N,9/4/2019,9.0,2019.0,0.0,"3918 E 9th St64124
(39.102291, -94.534629)",Jackson,39.102290999999994,-94.53462900000001,9608,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160421
52166,2019160843,2020 Cypress Ave,East Community Team North,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,1,9171,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-Private Property,Private Property,9/4/2019,2:48 PM,9,2019,RESOL,N,9/5/2019,9.0,2019.0,1.0,"2020 Cypress Ave64127
(39.086418, -94.53076)",Jackson,39.086418,-94.53076,18596,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160843
52168,2019160449,3500 E 12th St,Lykins,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,0,4266,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,9/4/2019,8:57 AM,9,2019,RESOL,N,9/4/2019,9.0,2019.0,0.0,"3500 E 12th St64127
(39.098762, -94.540762)",Jackson,39.098762,-94.540762,9954,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160449
52185,2019160783,2201 Lister Ave,East Community Team North,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,180,2874,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/4/2019,1:38 PM,9,2019,OPEN,Y,,,,,"2201 Lister Ave64127
(39.085195, -94.527233)",Jackson,39.085195,-94.527233,18872,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160783
52189,2019160690,2915 Wabash Ave,Key Coalition,L,64128.0,East,3.0,PHONE,30436,Trash / Recycling,18208,181,6,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/4/2019,12:02 PM,9,2019,RESOL,Y,3/3/2020,3.0,2020.0,181.0,"2915 Wabash Ave64128
(39.072952, -94.55352)",Jackson,39.072952,-94.55351999999999,26892,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160690
52193,2019160876,811 Belmont Ave,Sheffield,L,64125.0,East,4.0,PHONE,30436,Trash / Recycling,18208,5,2293,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/4/2019,3:17 PM,9,2019,RESOL,N,9/9/2019,9.0,2019.0,5.0,"811 Belmont Ave64125
(39.101939, -94.509264)",Jackson,39.101939,-94.509264,5570,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160876
52160,2019160882,5812 E 17th St,West Blue Valley,L,64126.0,East,3.0,PHONE,30436,Trash / Recycling,18208,1,9171,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,9/4/2019,3:21 PM,9,2019,RESOL,N,9/5/2019,9.0,2019.0,1.0,"5812 E 17th St64126
(39.090607, -94.514333)",Jackson,39.090607,-94.514333,6481,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160882
566,2020030517,2712 Indiana Ave,Santa Fe,L,64128.0,East,3.0,PHONE,30436,Trash / Recycling,18208,132,25,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,2/28/2020,2:14 PM,2,2020,RESOL,Y,7/9/2020,7.0,2020.0,132.0,"2712 Indiana Ave64128
(39.076227, -94.543678)",Jackson,39.076227,-94.543678,24370,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030517
524,2020030447,2409 Oakley Ave,South Blue Valley,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,3,3615,Bulky Pick Up,Trash / Recycling Bulky Pick Up,TRASH_RECYCLING,NOT_VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Bulky Pick Up -Missed Pick Up,Missed Pick Up,2/28/2020,1:23 PM,2,2020,RESOL,N,3/2/2020,3.0,2020.0,3.0,"2409 Oakley Ave64127
(39.080546, -94.51742)",Jackson,39.080546000000005,-94.51742,20095,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030447
21926,2019209852,2329 Hardesty Ave,South Blue Valley,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,4,2743,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,12/27/2019,2:57 PM,12,2019,RESOL,Y,12/31/2019,12.0,2019.0,4.0,"2329 Hardesty Ave64127
(39.082175, -94.519614)",Jackson,39.082175,-94.519614,20026,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019209852
52618,2019159822,704 Ewing Ave,Sheffield,L,64125.0,East,4.0,PHONE,30436,Trash / Recycling,18208,0,4266,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,9/3/2019,10:40 AM,9,2019,RESOL,N,9/3/2019,9.0,2019.0,0.0,"704 Ewing Ave64125
(39.103283, -94.503169)",Jackson,39.103283000000005,-94.503169,220952,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159822
52620,2019159689,3911 Spruce Ave,Vineyard Northwest,L,64130.0,East,3.0,PHONE,30436,Trash / Recycling,18208,13,635,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,9/3/2019,8:45 AM,9,2019,RESOL,Y,9/16/2019,9.0,2019.0,13.0,"3911 Spruce Ave64130
(39.054453, -94.53371)",Jackson,39.054453,-94.53371,31549,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159689
52629,2019159930,2917 E 34th St,Oak Park Northwest,L,64128.0,East,3.0,PHONE,30436,Trash / Recycling,18208,2,4179,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-Abatement,Trash / Recycling-Nuisance-Land Bank,Land Bank,9/3/2019,11:47 AM,9,2019,RESOL,N,9/5/2019,9.0,2019.0,2.0,"2917 E 34th St64128
(39.064163, -94.548849)",Jackson,39.064163,-94.548849,25414,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159930
52631,2019159916,1223 College Ave,Lykins,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,180,2874,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Open Storage,9/3/2019,11:33 AM,9,2019,OPEN,Y,,,,,"1223 College Ave64127
(39.097741, -94.54306)",Jackson,39.097741,-94.54306,11063,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159916
52642,2019159674,2635 Victor St,Santa Fe,L,64128.0,East,3.0,WEB,13543,Trash / Recycling,18208,6,2053,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Open Storage,9/3/2019,8:38 AM,9,2019,RESOL,N,9/9/2019,9.0,2019.0,6.0,"2635 Victor St64128
(39.073463, -94.551035)",Jackson,39.073463000000004,-94.551035,24572,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159674
52643,2019160002,4124 E 6th St,Lykins,L,64124.0,East,3.0,PHONE,30436,Trash / Recycling,18208,7,1826,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,9/3/2019,12:46 PM,9,2019,RESOL,N,9/10/2019,9.0,2019.0,7.0,"4124 E 6th St64124
(39.105042, -94.533005)",Jackson,39.105042,-94.533005,9481,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160002
52666,2019160030,917 E 33rd St,North Hyde Park,L,64109.0,Central,4.0,TWIR,576,Trash / Recycling,18208,1,9171,Services,Trash / Recycling Services,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Administration,Trash / Recycling-Services-Service Issue / Problem,Service Issue / Problem,9/3/2019,1:08 PM,9,2019,RESOL,N,9/4/2019,9.0,2019.0,1.0,"917 E 33rd St64109
(39.06676, -94.573103)",Jackson,39.066759999999995,-94.573103,128436,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160030
52673,2019160050,4326 E 10th St,Lykins,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/3/2019,1:35 PM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,3.0,"4326 E 10th St64127
(39.101143, -94.530469)",Jackson,39.101143,-94.530469,8304,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160050
52674,2019160320,549 Campbell St,Columbus Park,L,64106.0,Central,4.0,WEB,13543,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/3/2019,8:25 PM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,3.0,"549 Campbell St64106
(39.108278, -94.572504)",Jackson,39.108278000000006,-94.57250400000001,249341,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160320
52683,2019159624,4405 E 10th St,Lykins,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/3/2019,7:39 AM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,3.0,"4405 E 10th St64127
(39.10067, -94.53001)",Jackson,39.10067,-94.53001,8337,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159624
52686,2019160115,3400 E 14th St,Lykins,L,64127.0,East,3.0,PHONE,30436,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/3/2019,2:42 PM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,3.0,"3400 E 14th St64127
(39.096025, -94.542141)",Jackson,39.096025,-94.542141,11468,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160115
52708,2019159670,5215 Prospect Ave,North Town Fork Creek,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/3/2019,8:33 AM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,3.0,"5215 Prospect Ave64130
(39.03137, -94.554502)",Jackson,39.03137,-94.554502,36089,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159670
52724,2019159853,2604 E 52nd St,North Town Fork Creek,L,64130.0,Metro,5.0,BOT,3808,Trash / Recycling,18208,3,3615,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,9/3/2019,10:56 AM,9,2019,RESOL,Y,9/6/2019,9.0,2019.0,3.0,"2604 E 52nd St64130
(39.032134, -94.554453)",Jackson,39.032134,-94.55445300000001,36128,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159853
63,2020030894,5701 Elmwood Ave,Swope Parkway-Elmwood,L,64130.0,Metro,5.0,PHONE,30436,Trash / Recycling,18208,18,409,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,2/29/2020,11:37 AM,2,2020,RESOL,Y,3/18/2020,3.0,2020.0,18.0,"5701 Elmwood Ave64130
(39.02177, -94.530824)",Jackson,39.021770000000004,-94.530824,38107,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030894
52753,2019159563,2012 Poplar Ave,East Community Team North,L,64127.0,East,3.0,WEB,13543,Trash / Recycling,18208,100,28,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-Abatement,Trash / Recycling-Nuisance-Land Bank,Land Bank,9/2/2019,11:22 AM,9,2019,RESOL,Y,12/11/2019,12.0,2019.0,100.0,"2012 Poplar Ave64127
(39.086529, -94.525716)",Jackson,39.086529,-94.525716,18778,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159563
52615,2019159828,627 Newton Ave,Sheffield,L,64125.0,East,4.0,PHONE,30436,Trash / Recycling,18208,0,4266,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,9/3/2019,10:43 AM,9,2019,RESOL,N,9/3/2019,9.0,2019.0,0.0,"627 Newton Ave64125
(39.103607, -94.503637)",Jackson,39.103607000000004,-94.503637,5060,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159828
21808,2019209734,2200 E 14th St,Independence Plaza,L,64127.0,Central,3.0,PHONE,30436,Trash / Recycling,18208,34,257,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,12/27/2019,12:11 PM,12,2019,RESOL,Y,1/30/2020,1.0,2020.0,34.0,"2200 E 14th St64127
(39.096447, -94.555967)",Jackson,39.096447,-94.55596700000001,12311,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019209734
21812,2019209728,3601 Manchester Trfy,Leeds,L,64129.0,East,3.0,WEB,13543,Trash / Recycling,18208,13,635,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,12/27/2019,11:57 AM,12,2019,RESOL,Y,1/9/2020,1.0,2020.0,13.0,"3601 Manchester Trfy64129
(39.05833, -94.499871)",Jackson,39.05833,-94.499871,32324,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019209728
